,file_name,angry,disgust,fear,happy,neutral,sad,surprise
25,Sess01_script03_User002M_011.wav,0.12845771,0.074429646,0.103779815,0.09738565,0.14557014,0.3882054,0.06217159
26,Sess01_script03_User002M_015.wav,0.07548799,0.08656806,0.14306585,0.060018476,0.49153334,0.072974555,0.07035171
27,Sess01_script03_User002M_016.wav,0.051261507,0.04174965,0.1267053,0.07202776,0.60665244,0.06003205,0.04157132
28,Sess01_script03_User002M_022.wav,0.08742509,0.19563214,0.12209253,0.05805711,0.31268156,0.11447098,0.10964056
29,Sess01_script03_User002M_024.wav,0.094918065,0.12847917,0.15793075,0.07488166,0.37473476,0.09974042,0.06931513
30,Sess01_script03_User002M_028.wav,0.064176105,0.07860962,0.1189208,0.054880433,0.5414955,0.08682365,0.055093847
31,Sess01_script05_User001F_002.wav,0.046184797,0.04886838,0.1455317,0.02819702,0.583338,0.094571665,0.053308472
32,Sess01_script05_User001F_003.wav,0.06981896,0.0803874,0.10769659,0.07030669,0.4922249,0.116930746,0.06263472
33,Sess01_script05_User001F_009.wav,0.097967386,0.0647407,0.13402364,0.09390167,0.09233304,0.45169887,0.065334745
34,Sess01_script05_User001F_011.wav,0.14610404,0.18327297,0.20037134,0.08022617,0.22599877,0.08017815,0.08384857
35,Sess01_script05_User001F_015.wav,0.062771544,0.10712511,0.17376415,0.051697586,0.4705777,0.04686275,0.08720125
36,Sess01_script05_User002M_002.wav,0.1089432,0.14297147,0.084244564,0.08831579,0.15200129,0.31159553,0.111928105
37,Sess01_script05_User002M_023.wav,0.07663446,0.025288168,0.14198767,0.21218194,0.44347996,0.047313266,0.0531145
38,Sess01_script05_User002M_024.wav,0.106074065,0.080700345,0.22086437,0.14908625,0.27574897,0.08895613,0.0785699
39,Sess01_script05_User002M_025.wav,0.07366926,0.061781615,0.089140005,0.10815235,0.5006632,0.11758343,0.049010154
40,Sess01_script05_User002M_034.wav,0.09458909,0.121618904,0.19193618,0.08481856,0.30508414,0.12237828,0.07957485
41,Sess01_script05_User002M_035.wav,0.13177387,0.12449494,0.15257181,0.08986063,0.17020547,0.26890233,0.062190995
42,Sess01_script05_User002M_036.wav,0.08383641,0.068365775,0.1354974,0.095659696,0.47348443,0.09445903,0.048697244
43,Sess02_script01_User003F_001.wav,0.13129285,0.13011332,0.15031244,0.10073777,0.33886775,0.08172186,0.06695406
44,Sess02_script01_User004M_002.wav,0.070298254,0.15781127,0.22346906,0.082632765,0.30025026,0.07808336,0.08745504
45,Sess02_script02_User003F_009.wav,0.11496351,0.19479762,0.1656346,0.1432901,0.20556489,0.09140481,0.08434444
46,Sess02_script02_User004M_016.wav,0.06353467,0.07871434,0.15071413,0.06892874,0.52704227,0.048004143,0.06306174
47,Sess02_script03_User003F_007.wav,0.09550469,0.10287305,0.14735645,0.04508442,0.48337442,0.047730915,0.0780761
48,Sess02_script03_User003F_020.wav,0.06582943,0.09241716,0.08532384,0.05472711,0.6121089,0.03853742,0.051056188
49,Sess02_script03_User003F_021.wav,0.07422586,0.104634814,0.10767045,0.16407257,0.42809728,0.05826681,0.06303219
50,Sess02_script03_User003F_022.wav,0.059354726,0.08523058,0.13050924,0.04589495,0.58192176,0.04419698,0.052891746
51,Sess02_script03_User003F_023.wav,0.19385098,0.18399921,0.13719061,0.07846714,0.22660561,0.10302903,0.07685734
52,Sess02_script03_User004M_001.wav,0.034911737,0.03946888,0.08664437,0.08853565,0.6950481,0.03309636,0.022294948
53,Sess02_script03_User004M_008.wav,0.038694955,0.03204772,0.094806835,0.16302434,0.59800506,0.039104037,0.034317058
54,Sess02_script05_User004M_027.wav,0.027732767,0.03597989,0.06979203,0.08485634,0.69762707,0.045573175,0.038438708
55,Sess02_script06_User003F_021.wav,0.088184625,0.10110639,0.25839823,0.055017393,0.37799984,0.052584447,0.06670909
56,Sess02_script06_User003F_022.wav,0.1076728,0.08733046,0.11903631,0.048293453,0.5169876,0.052630316,0.06804904
57,Sess02_script06_User003F_023.wav,0.21907777,0.14640386,0.08785202,0.069736354,0.28909576,0.10480763,0.08302669
58,Sess02_script06_User003F_024.wav,0.1529138,0.170175,0.10231375,0.08462971,0.37513283,0.05928857,0.055546302
59,Sess02_script06_User003F_025.wav,0.08232986,0.09341847,0.11066325,0.050192904,0.5498986,0.057080917,0.056415934
60,Sess02_script06_User003F_026.wav,0.13736388,0.102953576,0.0903801,0.101530455,0.42543843,0.08195107,0.060382415
61,Sess02_script06_User003F_027.wav,0.086058915,0.098293416,0.14645775,0.03932265,0.4568209,0.0967411,0.076305285
62,Sess02_script06_User003F_028.wav,0.10654965,0.111713834,0.20214787,0.0809904,0.26670972,0.14424287,0.08764567
63,Sess02_script06_User004M_001.wav,0.03203901,0.037042238,0.07107929,0.07885689,0.71561855,0.039868075,0.025495963
64,Sess02_script06_User004M_002.wav,0.05407896,0.056256164,0.09239899,0.25373125,0.44491607,0.062749274,0.03586928
65,Sess02_script06_User004M_003.wav,0.0633245,0.06043129,0.13252927,0.13251446,0.484406,0.04704722,0.0797473
66,Sess02_script06_User004M_004.wav,0.058501948,0.07693165,0.097546466,0.11095503,0.530591,0.063000694,0.062473286
67,Sess02_script06_User004M_005.wav,0.03258154,0.05008802,0.08712888,0.060373764,0.7071692,0.041836828,0.020821799
68,Sess02_script06_User004M_006.wav,0.052560676,0.03151553,0.11146528,0.23578659,0.4176735,0.10787752,0.043120846
69,Sess02_script06_User004M_007.wav,0.038627483,0.054347534,0.092618294,0.09187427,0.60350585,0.053092346,0.0659342
70,Sess02_script06_User004M_008.wav,0.0375921,0.029015504,0.08509558,0.13382725,0.6479587,0.03715129,0.02935966
71,Sess02_script06_User004M_009.wav,0.048308928,0.056669746,0.09334013,0.078631625,0.6349253,0.04340757,0.044716723
72,Sess02_script06_User004M_010.wav,0.06324015,0.03831731,0.10980002,0.19349255,0.49367043,0.06835481,0.03312472
73,Sess02_script06_User004M_011.wav,0.02988091,0.040216934,0.06334586,0.051742945,0.7245104,0.053767454,0.036535554
74,Sess03_script01_User005M_001.wav,0.13145927,0.11830717,0.12720515,0.06511142,0.38281512,0.0796661,0.09543572
75,Sess03_script01_User005M_002.wav,0.079272196,0.11522731,0.1221762,0.07471669,0.4333708,0.09411731,0.08111948
76,Sess03_script01_User005M_003.wav,0.09174821,0.20100407,0.12164261,0.095218815,0.28568622,0.13198756,0.07271257
77,Sess03_script01_User005M_004.wav,0.093310334,0.1543204,0.20737493,0.09428451,0.18726054,0.17247112,0.09097814
78,Sess03_script01_User005M_005.wav,0.08171469,0.13852814,0.2311887,0.19607805,0.20535474,0.07021504,0.07692066
79,Sess03_script01_User005M_006.wav,0.094023585,0.1190447,0.26624316,0.07182195,0.31165612,0.06345287,0.073757604
80,Sess03_script01_User005M_007.wav,0.08041642,0.24084905,0.10866585,0.071343556,0.08382595,0.32306814,0.091831036
81,Sess03_script01_User005M_008.wav,0.08626564,0.10740626,0.15559657,0.1265512,0.3154342,0.115576334,0.093169875
82,Sess03_script01_User005M_009.wav,0.09790682,0.12941647,0.123121746,0.07449404,0.30826882,0.16540857,0.10138355
83,Sess03_script01_User005M_010.wav,0.09938632,0.109570086,0.19751543,0.100530446,0.33190835,0.07977939,0.08130996
84,Sess03_script01_User005M_011.wav,0.09786339,0.12663305,0.14314064,0.089574955,0.332272,0.12278105,0.08773497
85,Sess03_script01_User005M_012.wav,0.0758684,0.1353583,0.12879418,0.0988622,0.32443076,0.14325567,0.09343047
86,Sess03_script01_User005M_013.wav,0.07862722,0.19032568,0.10287302,0.13280134,0.25659752,0.17477217,0.06400312
87,Sess03_script01_User005M_014.wav,0.07412451,0.112480514,0.1303511,0.06391944,0.40223286,0.1091431,0.10774853
88,Sess03_script01_User005M_015.wav,0.08314672,0.16611859,0.13087437,0.14793237,0.21291588,0.1534956,0.105516456
89,Sess03_script01_User005M_016.wav,0.07788428,0.12019649,0.11771202,0.07477048,0.38189122,0.13125914,0.09628639
90,Sess03_script01_User005M_017.wav,0.10873203,0.122607164,0.112512216,0.07038511,0.32167345,0.15039143,0.11369859
91,Sess03_script01_User005M_018.wav,0.116528034,0.09908255,0.1968702,0.07193213,0.37366074,0.06668497,0.07524137
92,Sess03_script01_User005M_019.wav,0.065122746,0.109112196,0.13456611,0.067523,0.43821853,0.09973951,0.08571788
93,Sess03_script01_User005M_020.wav,0.08669629,0.12549722,0.19041872,0.09189048,0.1935948,0.24182709,0.070075415
94,Sess03_script01_User005M_021.wav,0.10656883,0.11627601,0.17898569,0.08512608,0.30625376,0.12455331,0.08223628
95,Sess03_script01_User005M_022.wav,0.09356625,0.14230041,0.35782927,0.07067549,0.20357022,0.062044542,0.07001382
96,Sess03_script01_User005M_023.wav,0.11028511,0.09272246,0.2112396,0.08322736,0.281263,0.14094225,0.0803202
97,Sess03_script01_User005M_024.wav,0.095492624,0.105127975,0.24619307,0.06913334,0.3062173,0.08799678,0.08983891
98,Sess03_script01_User005M_025.wav,0.100653045,0.10949573,0.19442914,0.06593972,0.31571162,0.12759036,0.0861804
99,Sess03_script01_User006M_001.wav,0.07803463,0.18883872,0.120104425,0.054910988,0.4060234,0.09111785,0.060969952
100,Sess03_script01_User006M_002.wav,0.08343866,0.12786435,0.11786338,0.08168429,0.36179075,0.15922157,0.06813702
101,Sess03_script01_User006M_003.wav,0.086972885,0.10900368,0.13593231,0.06566899,0.45222956,0.08133817,0.068854414
102,Sess03_script01_User006M_004.wav,0.086828634,0.12538905,0.13866986,0.08006953,0.3910049,0.078867055,0.099171005
103,Sess03_script01_User006M_005.wav,0.07924645,0.15205705,0.10313063,0.117908,0.28240338,0.18922971,0.07602476
104,Sess03_script01_User006M_006.wav,0.07763629,0.11845272,0.10844456,0.053383935,0.42661464,0.14557773,0.069890186
105,Sess03_script01_User006M_007.wav,0.07119791,0.12967691,0.1013061,0.073076926,0.38569853,0.15596509,0.083078586
106,Sess03_script01_User006M_008.wav,0.05520336,0.08820655,0.09803359,0.060241204,0.5252913,0.12556057,0.04746338
107,Sess03_script01_User006M_009.wav,0.09030192,0.13601531,0.11603363,0.115200065,0.24197608,0.19495489,0.105518125
108,Sess03_script01_User006M_010.wav,0.08369237,0.0873952,0.17433283,0.050794955,0.45510292,0.07558183,0.073099986
109,Sess03_script01_User006M_011.wav,0.10355396,0.12069793,0.1556745,0.079895124,0.32012522,0.12719217,0.0928611
110,Sess03_script01_User006M_012.wav,0.068136886,0.09045813,0.09092719,0.06701767,0.52992934,0.090714715,0.06281599
111,Sess03_script01_User006M_013.wav,0.084933154,0.08956198,0.10612515,0.06687942,0.42800143,0.14744282,0.07705603
112,Sess03_script01_User006M_014.wav,0.10182779,0.12186092,0.15590847,0.057337727,0.39368364,0.10070801,0.06867341
113,Sess03_script01_User006M_015.wav,0.07248847,0.16018008,0.09064097,0.10390846,0.32002154,0.18902563,0.06373485
114,Sess03_script01_User006M_016.wav,0.08379305,0.13129973,0.20860894,0.10921907,0.29586118,0.08372552,0.08749248
115,Sess03_script01_User006M_017.wav,0.059938896,0.10997032,0.16217817,0.07036471,0.48408768,0.05337053,0.060089722
116,Sess03_script01_User006M_018.wav,0.10176359,0.1223166,0.11404645,0.068283245,0.3789004,0.11817105,0.09651871
117,Sess03_script01_User006M_019.wav,0.08133695,0.12183281,0.11071735,0.15061732,0.368355,0.0956784,0.07146221
118,Sess03_script01_User006M_020.wav,0.10253753,0.14813533,0.108828366,0.059514336,0.38319018,0.14714497,0.050649285
119,Sess03_script01_User006M_021.wav,0.07616195,0.12417647,0.09072067,0.06309787,0.432868,0.11278101,0.1001941
120,Sess03_script01_User006M_022.wav,0.0758958,0.16699424,0.125897,0.17390472,0.2615362,0.12795243,0.06781962
121,Sess03_script01_User006M_023.wav,0.05978068,0.09558394,0.11187219,0.06455828,0.54858255,0.06274875,0.05687362
122,Sess03_script01_User006M_024.wav,0.0588494,0.08165722,0.13205452,0.056496475,0.5526732,0.06034086,0.05792841
123,Sess03_script01_User006M_025.wav,0.11864634,0.12222548,0.16278619,0.06722205,0.38519564,0.07042616,0.07349817
124,Sess03_script01_User006M_026.wav,0.109408565,0.15196432,0.2725843,0.069722556,0.25899297,0.07320976,0.06411751
125,Sess03_script01_User006M_027.wav,0.07477768,0.093602404,0.11161099,0.055725,0.53659815,0.06429249,0.063393265
126,Sess03_script02_User005M_001.wav,0.1126818,0.13834485,0.13140042,0.10907509,0.18815926,0.23798409,0.08235446
127,Sess03_script02_User005M_002.wav,0.11465677,0.12722823,0.11172695,0.11108558,0.14543754,0.32562006,0.06424489
128,Sess03_script02_User005M_003.wav,0.102280304,0.17001449,0.10348986,0.08917968,0.124530815,0.33194622,0.07855861
129,Sess03_script02_User005M_004.wav,0.11193809,0.1378671,0.117004335,0.13111538,0.26616907,0.16480124,0.07110479
130,Sess03_script02_User005M_005.wav,0.077368416,0.12924446,0.121669635,0.07676893,0.31526494,0.19925801,0.080425605
131,Sess03_script02_User005M_006.wav,0.090370774,0.14127854,0.112917796,0.09873014,0.2575848,0.19844404,0.10067389
132,Sess03_script02_User005M_007.wav,0.0793217,0.11183311,0.14273047,0.09165588,0.4067765,0.10813139,0.059550934
133,Sess03_script02_User005M_008.wav,0.10605418,0.16075285,0.11023739,0.07660724,0.1896778,0.26751524,0.0891553
134,Sess03_script02_User005M_009.wav,0.10117122,0.11427209,0.16055453,0.084846646,0.3121696,0.13445136,0.09253453
135,Sess03_script02_User005M_010.wav,0.08049714,0.13480125,0.15425584,0.074487284,0.27399462,0.19246621,0.08949762
136,Sess03_script02_User005M_011.wav,0.10131059,0.09699919,0.16465165,0.08879227,0.38963813,0.08831567,0.070292525
137,Sess03_script02_User005M_012.wav,0.107591785,0.12872362,0.13077809,0.07760244,0.3213661,0.14396663,0.089971304
138,Sess03_script02_User005M_013.wav,0.09611301,0.11782184,0.12903361,0.10068998,0.25826573,0.20571898,0.092356876
139,Sess03_script02_User005M_014.wav,0.1041861,0.19574216,0.10724231,0.08084698,0.186057,0.22250657,0.10341887
140,Sess03_script02_User005M_015.wav,0.09021136,0.09277107,0.12297613,0.09444884,0.3378751,0.17400138,0.087716185
141,Sess03_script02_User005M_016.wav,0.08605009,0.10183827,0.09840857,0.07024873,0.3286641,0.21623275,0.0985575
142,Sess03_script02_User005M_017.wav,0.10006399,0.09204762,0.09889047,0.070742525,0.2809216,0.27219126,0.08514254
143,Sess03_script02_User005M_018.wav,0.08173195,0.11227269,0.16099605,0.075747274,0.34454578,0.13553442,0.0891718
144,Sess03_script02_User005M_019.wav,0.10154682,0.15641092,0.15362453,0.07237181,0.22945487,0.1763659,0.11022514
145,Sess03_script02_User005M_020.wav,0.077155836,0.09003682,0.15816353,0.060366396,0.48833334,0.064681545,0.06126248
146,Sess03_script02_User005M_021.wav,0.086378194,0.08061991,0.11065648,0.06990759,0.353711,0.21087061,0.08785624
147,Sess03_script02_User005M_022.wav,0.08593148,0.15807377,0.13804652,0.11824415,0.19669129,0.21399584,0.08901697
148,Sess03_script02_User005M_023.wav,0.10454378,0.1255385,0.12702294,0.1251624,0.32768497,0.106503226,0.08354423
149,Sess03_script02_User005M_024.wav,0.08050384,0.15854706,0.10621252,0.11844491,0.22327006,0.19857253,0.11444906
150,Sess03_script02_User005M_026.wav,0.10831398,0.13408637,0.11031853,0.20830448,0.16453564,0.19633475,0.07810625
151,Sess03_script02_User005M_028.wav,0.09928422,0.09978052,0.12442596,0.06654456,0.24327737,0.29305655,0.07363081
152,Sess03_script02_User006M_001.wav,0.05642123,0.049177255,0.10296179,0.047314454,0.66238594,0.041443028,0.040296283
153,Sess03_script02_User006M_002.wav,0.08889739,0.116268404,0.17704284,0.06335569,0.39607546,0.08466404,0.0736962
154,Sess03_script02_User006M_003.wav,0.09064213,0.100799195,0.26566708,0.06455608,0.35015035,0.059303466,0.06888164
155,Sess03_script02_User006M_004.wav,0.09351847,0.13738708,0.19217955,0.064456366,0.37787297,0.06988832,0.06469717
156,Sess03_script02_User006M_005.wav,0.08018283,0.136758,0.1159783,0.10431429,0.40858978,0.08561124,0.06856559
157,Sess03_script02_User006M_006.wav,0.12350264,0.11398557,0.12746002,0.084956236,0.337024,0.14176178,0.07130984
158,Sess03_script02_User006M_007.wav,0.046377458,0.041193984,0.08881881,0.048615534,0.68448925,0.04280341,0.047701567
159,Sess03_script02_User006M_008.wav,0.07229165,0.09846193,0.10576237,0.07086989,0.49061662,0.07889204,0.08310549
160,Sess03_script02_User006M_009.wav,0.14435378,0.12721516,0.13306843,0.083412014,0.3252941,0.1056574,0.08099906
161,Sess03_script02_User006M_010.wav,0.0637668,0.091447644,0.1035392,0.07215679,0.51895726,0.087320164,0.06281216
162,Sess03_script02_User006M_012.wav,0.09647048,0.14901406,0.19756152,0.08653625,0.25366342,0.12880321,0.0879511
163,Sess03_script02_User006M_013.wav,0.08770995,0.10941537,0.11250855,0.08597303,0.4400904,0.09893819,0.06536454
164,Sess03_script02_User006M_014.wav,0.11362346,0.13766024,0.22312343,0.08562467,0.23156185,0.13248944,0.075916864
165,Sess03_script02_User006M_015.wav,0.08765681,0.087639384,0.13414921,0.053728793,0.5013307,0.06968571,0.065809384
166,Sess03_script02_User006M_018.wav,0.04423541,0.08666583,0.11818775,0.052905954,0.61914057,0.0385958,0.040268596
167,Sess03_script02_User006M_019.wav,0.051378593,0.058381353,0.09368867,0.05467669,0.6096755,0.07852409,0.05367501
168,Sess03_script02_User006M_020.wav,0.05554477,0.14028239,0.12732436,0.06719919,0.50275904,0.05979977,0.047090515
169,Sess03_script02_User006M_021.wav,0.09889807,0.094765574,0.11650372,0.0916485,0.38212907,0.14901154,0.0670436
170,Sess03_script02_User006M_022.wav,0.05748583,0.10276173,0.16704458,0.07170428,0.46749637,0.06999015,0.06351705
171,Sess03_script02_User006M_023.wav,0.09608975,0.08958211,0.10927478,0.07338428,0.45465553,0.09863484,0.078378715
172,Sess03_script02_User006M_024.wav,0.047060907,0.06003213,0.09294253,0.049978256,0.67671835,0.037202112,0.03606569
173,Sess03_script02_User006M_025.wav,0.09997836,0.1518911,0.18385214,0.074547514,0.28389907,0.12684129,0.07899056
174,Sess03_script02_User006M_026.wav,0.08998165,0.092605,0.16179259,0.080526784,0.4361423,0.0720291,0.06692261
175,Sess03_script02_User006M_027.wav,0.07652501,0.09385911,0.12659216,0.047406178,0.54100263,0.05949376,0.05512113
176,Sess03_script02_User006M_028.wav,0.11935848,0.14491998,0.30956405,0.08961783,0.20899543,0.06601083,0.06153339
177,Sess03_script02_User006M_029.wav,0.070211545,0.10988495,0.18013813,0.05902038,0.43734556,0.066056214,0.077343285
178,Sess03_script02_User006M_030.wav,0.07793628,0.11710433,0.15522885,0.19875202,0.26746964,0.108387455,0.07512149
179,Sess03_script02_User006M_031.wav,0.09664068,0.09885712,0.14709702,0.05507758,0.43929666,0.09098081,0.07205012
180,Sess03_script03_User005M_001.wav,0.10634657,0.10271284,0.110083774,0.07450263,0.29351607,0.22385967,0.08897841
181,Sess03_script03_User005M_002.wav,0.0940755,0.1320705,0.15249376,0.10498974,0.20795551,0.21290024,0.09551472
182,Sess03_script03_User005M_003.wav,0.09219424,0.12369385,0.10941687,0.10117141,0.2880851,0.16483562,0.120602965
183,Sess03_script03_User005M_004.wav,0.11520865,0.117922164,0.16163182,0.07523054,0.27554578,0.15997705,0.094483994
184,Sess03_script03_User005M_005.wav,0.087887205,0.13362725,0.10056748,0.14059313,0.102292314,0.36787236,0.06716026
185,Sess03_script03_User005M_006.wav,0.10226546,0.118878394,0.09363033,0.05313278,0.17776482,0.36010805,0.094220184
186,Sess03_script03_User005M_007.wav,0.084160395,0.16204119,0.16543525,0.09805521,0.19102933,0.20985925,0.0894194
187,Sess03_script03_User005M_008.wav,0.08412839,0.14207155,0.10586547,0.109166056,0.28020385,0.1724526,0.10611216
188,Sess03_script03_User005M_009.wav,0.08774602,0.18562049,0.14920302,0.22381984,0.12712273,0.12913522,0.097352676
189,Sess03_script03_User005M_010.wav,0.11305464,0.12235695,0.2204143,0.08301949,0.2299212,0.14403115,0.0872023
190,Sess03_script03_User005M_011.wav,0.09321604,0.1723847,0.11979491,0.09245662,0.12816304,0.27532098,0.11866371
191,Sess03_script03_User005M_012.wav,0.08582522,0.090240605,0.11434716,0.080570556,0.17337824,0.3771102,0.07852796
192,Sess03_script03_User005M_013.wav,0.10234985,0.10341781,0.13674957,0.18121159,0.24495123,0.13053185,0.10078802
193,Sess03_script03_User005M_014.wav,0.13287568,0.12560184,0.12439234,0.07803253,0.26195958,0.18152131,0.09561667
194,Sess03_script03_User005M_015.wav,0.08115666,0.1289724,0.33315095,0.08087817,0.13333146,0.14142105,0.10108924
195,Sess03_script03_User005M_016.wav,0.08660148,0.117157355,0.099624366,0.064503536,0.18172209,0.34614712,0.10424414
196,Sess03_script03_User005M_018.wav,0.10250698,0.2051739,0.17001432,0.072842665,0.15810692,0.19031918,0.101036035
197,Sess03_script03_User005M_019.wav,0.11355684,0.114581995,0.15582573,0.09472185,0.24594326,0.16668542,0.10868489
198,Sess03_script03_User005M_020.wav,0.09037139,0.15836667,0.09700525,0.09083508,0.25664043,0.1643358,0.14244537
199,Sess03_script03_User005M_022.wav,0.12626383,0.10029258,0.12853932,0.10080645,0.35518566,0.123228885,0.06568325
200,Sess03_script03_User005M_023.wav,0.11143692,0.09775403,0.14009133,0.093399554,0.14098321,0.34363532,0.07269966
201,Sess03_script03_User005M_024.wav,0.089942604,0.10834931,0.1077551,0.15789083,0.20019206,0.29008895,0.045781087
202,Sess03_script03_User005M_025.wav,0.105817646,0.110468976,0.12574144,0.091249205,0.25268155,0.23497145,0.07906969
203,Sess03_script03_User005M_026.wav,0.08990259,0.21849634,0.13985689,0.0936289,0.25293407,0.12917985,0.07600137
204,Sess03_script03_User005M_027.wav,0.083482936,0.18883088,0.15766595,0.06924881,0.23170303,0.16547014,0.103598274
205,Sess03_script03_User005M_028.wav,0.09148894,0.1890108,0.14677203,0.09732672,0.22238053,0.10888742,0.14413361
206,Sess03_script03_User005M_029.wav,0.09411111,0.11379859,0.10686662,0.086446956,0.2846728,0.22004898,0.09405491
207,Sess03_script03_User005M_030.wav,0.10062531,0.19941853,0.1545579,0.10655842,0.112921216,0.2053339,0.12058472
208,Sess03_script03_User005M_031.wav,0.09093565,0.081010714,0.12918694,0.07146981,0.41392502,0.14024523,0.07322667
209,Sess03_script03_User005M_032.wav,0.08174424,0.18228292,0.112472795,0.14261712,0.22374018,0.16221058,0.09493215
210,Sess03_script03_User005M_033.wav,0.10040219,0.13948578,0.13707049,0.10788227,0.2920122,0.11854441,0.104602695
211,Sess03_script03_User005M_034.wav,0.0780057,0.15558234,0.10470209,0.093707666,0.27920187,0.18290997,0.1058904
212,Sess03_script03_User005M_035.wav,0.08682845,0.15265149,0.1482957,0.07678099,0.264273,0.15399316,0.117177285
213,Sess03_script03_User005M_036.wav,0.089818284,0.15999942,0.1562989,0.23582675,0.14718567,0.1186486,0.09222236
214,Sess03_script03_User005M_037.wav,0.08959193,0.1999849,0.22806875,0.106276214,0.21324718,0.08744564,0.07538538
215,Sess03_script03_User005M_038.wav,0.08939641,0.13984272,0.08589829,0.058388427,0.35762525,0.15840547,0.11044339
216,Sess03_script03_User005M_039.wav,0.094018504,0.20615563,0.11210686,0.12175605,0.16773988,0.21611725,0.082105815
217,Sess03_script03_User005M_040.wav,0.09195335,0.11207608,0.2158783,0.08278422,0.31491283,0.09016985,0.09222542
218,Sess03_script03_User005M_041.wav,0.0993249,0.13295007,0.12240747,0.092847764,0.25746804,0.19728644,0.097715236
219,Sess03_script03_User005M_042.wav,0.088357165,0.14683199,0.112482704,0.079195,0.31901926,0.1664681,0.08764578
220,Sess03_script03_User006M_001.wav,0.09776833,0.22693251,0.16250353,0.07071364,0.29425943,0.08581612,0.06200641
221,Sess03_script03_User006M_002.wav,0.095893614,0.11897443,0.22786379,0.07236076,0.32620376,0.08811709,0.07058649
222,Sess03_script03_User006M_003.wav,0.08569703,0.23334648,0.13687997,0.07772069,0.14122513,0.23014899,0.09498175
223,Sess03_script03_User006M_004.wav,0.09086712,0.11294088,0.11350193,0.085084915,0.22942047,0.30106384,0.067120835
224,Sess03_script03_User006M_005.wav,0.114699095,0.12869523,0.1504432,0.1000628,0.1960624,0.2157365,0.094300866
225,Sess03_script03_User006M_006.wav,0.061935794,0.069163226,0.09245713,0.055606414,0.48301163,0.12258498,0.115240745
226,Sess03_script03_User006M_007.wav,0.1269799,0.12798345,0.2162624,0.09875191,0.21791,0.13572128,0.07639101
227,Sess03_script03_User006M_008.wav,0.08121101,0.14912702,0.14534658,0.07042114,0.40826756,0.080923215,0.06470346
