,label,file_name,angry,disgust,fear,happy,neutral,sad,surprise
71,0.0,Sess01_script02_User002M_020.wav,0.10184851,0.20484172,0.23424158,0.086006805,0.10644759,0.1761973,0.09041647
72,0.0,Sess01_script02_User002M_021.wav,0.08413845,0.08189382,0.12515143,0.059227746,0.5462725,0.052664936,0.050651044
73,0.0,Sess01_script02_User002M_022.wav,0.059154045,0.07723214,0.10822578,0.07406665,0.58102435,0.059180114,0.041116975
74,0.0,Sess01_script02_User002M_024.wav,0.05844041,0.043999713,0.105247565,0.05948213,0.61215985,0.09057614,0.030094042
75,0.0,Sess01_script02_User002M_025.wav,0.09101193,0.06671231,0.12703434,0.06766694,0.37965453,0.19271109,0.07520885
76,0.0,Sess01_script02_User002M_026.wav,0.11499056,0.20885326,0.15051451,0.08461703,0.13507214,0.2281334,0.077819094
77,0.0,Sess01_script02_User002M_027.wav,0.039283793,0.04248377,0.11241828,0.05420684,0.6821707,0.046129,0.023307662
78,0.0,Sess01_script02_User002M_028.wav,0.08092894,0.08531979,0.12115509,0.06589059,0.3529529,0.22932628,0.064426474
79,0.0,Sess01_script02_User002M_029.wav,0.0851529,0.14858979,0.122784235,0.08427459,0.3446462,0.15682603,0.057726264
80,0.0,Sess01_script02_User002M_030.wav,0.068653986,0.056896478,0.11792393,0.067483656,0.5231751,0.087873146,0.077993706
81,0.0,Sess01_script02_User002M_031.wav,0.08406521,0.072538175,0.12500003,0.08297033,0.44228533,0.13462733,0.058513574
82,0.0,Sess01_script02_User002M_032.wav,0.07619106,0.06670671,0.11515137,0.068025835,0.5296731,0.095869504,0.048382457
83,0.0,Sess01_script03_User001F_004.wav,0.08898629,0.14298244,0.14678738,0.05593872,0.3591066,0.10049351,0.105705105
84,0.0,Sess01_script03_User001F_005.wav,0.028841509,0.045863047,0.09689312,0.028412435,0.71459794,0.05362909,0.031762812
85,0.0,Sess01_script03_User001F_006.wav,0.056342863,0.1214445,0.101457775,0.037939675,0.53624046,0.08520655,0.06136815
86,0.0,Sess01_script03_User001F_007.wav,0.033657644,0.064869955,0.08217219,0.023851434,0.6976551,0.040514573,0.05727917
87,0.0,Sess01_script03_User001F_012.wav,0.057373576,0.11847115,0.19632067,0.042434722,0.4470865,0.076928325,0.061385058
88,0.0,Sess01_script03_User001F_013.wav,0.093071066,0.090400994,0.16810942,0.05233741,0.49189135,0.06515184,0.039037913
89,0.0,Sess01_script03_User001F_014.wav,0.08516695,0.096093275,0.26177487,0.070658565,0.35039315,0.076923326,0.058989834
90,0.0,Sess01_script03_User001F_015.wav,0.0777715,0.06421673,0.14503329,0.06944667,0.41292688,0.16455668,0.06604824
91,0.0,Sess01_script03_User001F_016.wav,0.076057546,0.091634385,0.14678101,0.05403402,0.49019969,0.06353639,0.07775691
92,0.0,Sess01_script03_User001F_017.wav,0.05397599,0.08256583,0.19791938,0.037594397,0.5179689,0.053307813,0.056667726
93,0.0,Sess01_script03_User001F_018.wav,0.050771642,0.07576622,0.12064496,0.044578176,0.57132006,0.080070615,0.05684827
94,0.0,Sess01_script03_User002M_001.wav,0.036363784,0.038069677,0.09931517,0.028592383,0.7556539,0.024453884,0.017551107
95,0.0,Sess01_script03_User002M_002.wav,0.07216872,0.09294035,0.09313829,0.05640399,0.5321331,0.106270626,0.046944942
96,0.0,Sess01_script03_User002M_003.wav,0.07420178,0.08350722,0.13377771,0.058485914,0.51000077,0.10448634,0.035540294
97,0.0,Sess01_script03_User002M_004.wav,0.090323925,0.08452884,0.16712637,0.07931071,0.4225776,0.08288996,0.07324267
98,0.0,Sess01_script03_User002M_005.wav,0.072209366,0.06672986,0.10968231,0.048548233,0.56983876,0.083132796,0.04985867
99,0.0,Sess01_script03_User002M_006.wav,0.058142953,0.0429387,0.13534695,0.071649,0.5753927,0.0811759,0.03535371
100,0.0,Sess01_script03_User002M_007.wav,0.092156604,0.082404315,0.12947482,0.0807816,0.2634742,0.25602403,0.09568452
101,0.0,Sess01_script03_User002M_008.wav,0.103175156,0.062803134,0.13632753,0.107257396,0.45056838,0.1015101,0.038358312
102,0.0,Sess01_script03_User002M_010.wav,0.08150478,0.09584765,0.13942038,0.09909348,0.4395818,0.088675424,0.055876445
103,0.0,Sess01_script03_User002M_012.wav,0.088667616,0.115376644,0.1246848,0.071499996,0.42038405,0.10184993,0.077536926
104,0.0,Sess01_script03_User002M_013.wav,0.07850636,0.065363705,0.10387512,0.08262009,0.5488438,0.07704576,0.043745205
105,0.0,Sess01_script03_User002M_014.wav,0.11681331,0.08834429,0.124875404,0.103824064,0.33555374,0.17093503,0.05965415
106,0.0,Sess01_script03_User002M_017.wav,0.059103247,0.056843277,0.13779964,0.061943643,0.5507879,0.08081555,0.05270665
107,0.0,Sess01_script03_User002M_018.wav,0.08189292,0.087153494,0.18968672,0.09651629,0.40025812,0.09595813,0.048534296
108,0.0,Sess01_script03_User002M_019.wav,0.08676052,0.06932764,0.1316496,0.057771664,0.5188492,0.07161042,0.06403096
109,0.0,Sess01_script03_User002M_020.wav,0.08653268,0.09082989,0.109230146,0.07315534,0.46143317,0.09857765,0.080241136
110,0.0,Sess01_script03_User002M_021.wav,0.13208517,0.111917906,0.19478132,0.08415757,0.3084836,0.08769445,0.08088002
111,0.0,Sess01_script03_User002M_023.wav,0.04127719,0.030552551,0.09360354,0.04203203,0.73426133,0.029928045,0.028345361
112,0.0,Sess01_script03_User002M_025.wav,0.06860136,0.067188546,0.13698317,0.09625081,0.52248615,0.07049249,0.037997484
113,0.0,Sess01_script03_User002M_026.wav,0.052209668,0.051026028,0.12571315,0.042245682,0.62189466,0.07461956,0.032291245
114,0.0,Sess01_script03_User002M_027.wav,0.07686649,0.07762404,0.0985361,0.06339007,0.5257284,0.09831112,0.05954382
115,0.0,Sess01_script03_User002M_029.wav,0.09647609,0.1469887,0.1568187,0.07717019,0.28747115,0.18692786,0.04814736
116,0.0,Sess01_script03_User002M_030.wav,0.103287786,0.2243269,0.19290115,0.077356204,0.1453502,0.1600121,0.09676573
117,0.0,Sess01_script03_User002M_031.wav,0.08399877,0.07011071,0.21085593,0.0882522,0.40378773,0.070457734,0.07253693
118,0.0,Sess01_script03_User002M_032.wav,0.08921774,0.069700785,0.13725713,0.13946518,0.3686469,0.12398806,0.0717242
119,0.0,Sess01_script03_User002M_033.wav,0.12981135,0.07748429,0.10214362,0.09248763,0.1917247,0.3160721,0.090276346
120,0.0,Sess01_script03_User002M_034.wav,0.09251395,0.091288336,0.22942288,0.06513467,0.38238898,0.06447188,0.074779294
121,0.0,Sess01_script03_User002M_035.wav,0.09865198,0.1156868,0.11998035,0.07039445,0.3471023,0.15708333,0.09110081
122,0.0,Sess01_script04_User001F_001.wav,0.104175635,0.140915,0.2306597,0.06669809,0.31135592,0.07317799,0.07301764
123,0.0,Sess01_script04_User001F_002.wav,0.12446748,0.08250606,0.18381053,0.070133895,0.30170643,0.16953985,0.06783569
124,0.0,Sess01_script04_User001F_003.wav,0.05981294,0.060983133,0.15419596,0.03877259,0.5245769,0.09685364,0.06480479
125,0.0,Sess01_script04_User001F_004.wav,0.119679205,0.14761388,0.18749253,0.070975944,0.19486573,0.1803668,0.099005945
126,0.0,Sess01_script04_User001F_005.wav,0.07617527,0.08724714,0.16352162,0.03352719,0.49157134,0.0640525,0.083904944
127,0.0,Sess01_script04_User001F_006.wav,0.07486693,0.12720284,0.1280851,0.062247064,0.4319957,0.11213863,0.06346379
128,0.0,Sess01_script04_User001F_007.wav,0.02965333,0.08017029,0.09885037,0.023787495,0.67868763,0.043988816,0.044862073
129,0.0,Sess01_script04_User001F_008.wav,0.052247442,0.05494341,0.3438413,0.043506302,0.3915187,0.07139228,0.042550597
130,0.0,Sess01_script04_User001F_009.wav,0.040627383,0.0891972,0.3149843,0.04534774,0.41796443,0.049134526,0.042744383
131,0.0,Sess01_script04_User001F_010.wav,0.10350046,0.11037416,0.16036549,0.07793637,0.3152311,0.15152456,0.08106787
132,0.0,Sess01_script04_User001F_011.wav,0.043845512,0.06543086,0.1270933,0.042489905,0.59781814,0.079090044,0.044232182
133,0.0,Sess01_script04_User001F_012.wav,0.09722434,0.15751654,0.20304357,0.07318615,0.2589235,0.14377525,0.06633062
134,0.0,Sess01_script04_User001F_013.wav,0.07286993,0.08327553,0.21014166,0.06650425,0.4118765,0.08647557,0.0688566
135,0.0,Sess01_script04_User001F_014.wav,0.022084927,0.043626666,0.07583134,0.018996257,0.7425656,0.06341506,0.033480138
136,0.0,Sess01_script04_User001F_015.wav,0.0867449,0.16608211,0.13618049,0.07464289,0.33744755,0.13000987,0.06889218
137,0.0,Sess01_script04_User002M_001.wav,0.08512353,0.11096806,0.15578753,0.068136,0.460407,0.06776998,0.05180789
138,0.0,Sess01_script04_User002M_002.wav,0.11848909,0.09869544,0.22978462,0.08720727,0.25022745,0.13347618,0.082119964
139,0.0,Sess01_script04_User002M_003.wav,0.05601325,0.051812828,0.17832357,0.061569903,0.5721429,0.057141833,0.022995727
140,0.0,Sess01_script04_User002M_004.wav,0.07547269,0.08665198,0.11542255,0.08363872,0.44627205,0.13693555,0.05560644
141,0.0,Sess01_script04_User002M_005.wav,0.058801334,0.07424154,0.15153408,0.07722752,0.5297758,0.074340895,0.03407883
142,0.0,Sess01_script04_User002M_006.wav,0.08819548,0.15198912,0.16117443,0.0857079,0.22212556,0.23238856,0.058418963
143,0.0,Sess01_script04_User002M_007.wav,0.052148502,0.08024217,0.12292393,0.07093885,0.5570637,0.07524893,0.041433915
144,0.0,Sess01_script04_User002M_008.wav,0.056467805,0.086401634,0.11459125,0.07839871,0.55169636,0.073735826,0.03870848
145,0.0,Sess01_script04_User002M_009.wav,0.10452432,0.099389434,0.13333637,0.06284909,0.45151097,0.09362286,0.054766934
146,0.0,Sess01_script04_User002M_010.wav,0.09357918,0.0846669,0.2333463,0.085125476,0.30266634,0.1246658,0.07594999
147,0.0,Sess01_script04_User002M_011.wav,0.058326393,0.051304497,0.17597054,0.071263954,0.53934765,0.074048564,0.029738404
148,0.0,Sess01_script04_User002M_012.wav,0.043697122,0.03964707,0.0943906,0.03890555,0.6746984,0.07634786,0.032313418
149,0.0,Sess01_script04_User002M_013.wav,0.059737325,0.050670914,0.15408479,0.07707807,0.5528219,0.07125333,0.03435367
150,0.0,Sess01_script04_User002M_014.wav,0.06331804,0.06825967,0.12767585,0.05316362,0.544004,0.09967208,0.04390676
151,0.0,Sess01_script04_User002M_015.wav,0.059140895,0.0663403,0.13220808,0.074871585,0.5878791,0.05038972,0.029170217
152,0.0,Sess01_script04_User002M_016.wav,0.05209028,0.052375995,0.10472187,0.06468812,0.5998737,0.08906545,0.037184533
153,0.0,Sess01_script04_User002M_017.wav,0.066905536,0.05126683,0.11590541,0.06875878,0.5542545,0.105926916,0.036982045
154,0.0,Sess01_script04_User002M_018.wav,0.069298044,0.08707605,0.12032138,0.07667645,0.45174655,0.15283905,0.042042553
155,0.0,Sess01_script04_User002M_019.wav,0.079994485,0.08609533,0.19869931,0.07110593,0.4092976,0.08783706,0.06697034
156,0.0,Sess01_script04_User002M_020.wav,0.07718291,0.090425685,0.14115568,0.068643756,0.42005044,0.15681277,0.045728732
157,0.0,Sess01_script04_User002M_021.wav,0.07463047,0.08878006,0.12670219,0.09667446,0.46012658,0.08781661,0.06526963
158,0.0,Sess01_script04_User002M_022.wav,0.057029445,0.07632883,0.12730578,0.052835498,0.58371174,0.06586803,0.03692072
159,0.0,Sess01_script04_User002M_023.wav,0.12474662,0.12693472,0.1845767,0.10034298,0.27178648,0.11245241,0.07916004
160,0.0,Sess01_script04_User002M_024.wav,0.08054639,0.09534445,0.14574534,0.09107014,0.36630484,0.16665266,0.054336257
161,0.0,Sess01_script04_User002M_025.wav,0.07743685,0.10153993,0.11557825,0.08025553,0.4649719,0.11952973,0.040687848
162,0.0,Sess01_script04_User002M_026.wav,0.05628263,0.080294006,0.20735168,0.0600466,0.47809833,0.06173717,0.056189604
163,0.0,Sess01_script04_User002M_027.wav,0.03951741,0.03913471,0.11528937,0.044834867,0.68335253,0.0530787,0.0247925
164,0.0,Sess01_script04_User002M_028.wav,0.04923269,0.04259331,0.11972126,0.060863268,0.6644145,0.03210858,0.03106634
165,0.0,Sess01_script04_User002M_029.wav,0.047834307,0.03407662,0.09323064,0.06841837,0.6696829,0.052970998,0.033786174
166,0.0,Sess01_script05_User001F_001.wav,0.054292828,0.038969275,0.15931228,0.040155597,0.54303974,0.1225839,0.041646395
167,0.0,Sess01_script05_User001F_004.wav,0.097967386,0.0647407,0.13402364,0.09390167,0.09233304,0.45169887,0.065334745
168,0.0,Sess01_script05_User001F_005.wav,0.097967386,0.0647407,0.13402364,0.09390167,0.09233304,0.45169887,0.065334745
169,0.0,Sess01_script05_User001F_006.wav,0.097967386,0.0647407,0.13402364,0.09390167,0.09233304,0.45169887,0.065334745
170,0.0,Sess01_script05_User001F_007.wav,0.097967386,0.0647407,0.13402364,0.09390167,0.09233304,0.45169887,0.065334745
171,0.0,Sess01_script05_User001F_008.wav,0.097967386,0.0647407,0.13402364,0.09390167,0.09233304,0.45169887,0.065334745
172,0.0,Sess01_script05_User001F_010.wav,0.097967386,0.0647407,0.13402364,0.09390167,0.09233304,0.45169887,0.065334745
173,0.0,Sess01_script05_User001F_012.wav,0.15391006,0.08862703,0.22946306,0.07323944,0.302383,0.071629055,0.08074833
174,0.0,Sess01_script05_User001F_013.wav,0.06538716,0.08334822,0.18032566,0.04872335,0.48592725,0.06460233,0.07168604
175,0.0,Sess01_script05_User001F_014.wav,0.053053863,0.06473553,0.20498246,0.042785686,0.48725814,0.08298606,0.06419827
176,0.0,Sess01_script05_User002M_001.wav,0.06380943,0.08053704,0.13533069,0.065115385,0.568445,0.052665155,0.03409725
177,0.0,Sess01_script05_User002M_003.wav,0.055103745,0.06623118,0.1013759,0.052131414,0.6030184,0.079087295,0.043052103
178,0.0,Sess01_script05_User002M_004.wav,0.09909602,0.107477315,0.11618978,0.082516775,0.40079978,0.1296891,0.06423122
179,0.0,Sess01_script05_User002M_005.wav,0.07775932,0.0832917,0.11929602,0.05661492,0.55794543,0.058362525,0.046730097
180,0.0,Sess01_script05_User002M_006.wav,0.09518244,0.16782214,0.123959005,0.08317446,0.23634459,0.22150297,0.072014354
181,0.0,Sess01_script05_User002M_007.wav,0.070268415,0.05779447,0.11070511,0.058288936,0.5633033,0.09991737,0.03972237
182,0.0,Sess01_script05_User002M_008.wav,0.08388858,0.06080252,0.10454137,0.077736825,0.55123633,0.07736533,0.04442892
183,0.0,Sess01_script05_User002M_009.wav,0.054860644,0.049128555,0.09994113,0.047727037,0.6474285,0.057149958,0.04376421
184,0.0,Sess01_script05_User002M_010.wav,0.07689565,0.07300531,0.117298074,0.05767659,0.5734029,0.059609596,0.042111907
185,0.0,Sess01_script05_User002M_011.wav,0.09415536,0.100511566,0.21420284,0.078028105,0.34077358,0.09651262,0.075815946
186,0.0,Sess01_script05_User002M_012.wav,0.076589465,0.12166312,0.19075102,0.0683469,0.42263022,0.070398495,0.049620826
187,0.0,Sess01_script05_User002M_013.wav,0.06793441,0.07974827,0.10144657,0.058844917,0.5945449,0.061002508,0.03647844
188,0.0,Sess01_script05_User002M_014.wav,0.10483851,0.1276781,0.15331927,0.09967617,0.19993514,0.2174479,0.09710497
189,0.0,Sess01_script05_User002M_015.wav,0.11836876,0.096088424,0.15975039,0.090531714,0.22948185,0.21964836,0.08613053
190,0.0,Sess01_script05_User002M_016.wav,0.09424462,0.091532655,0.2948669,0.08338892,0.28917223,0.07587017,0.07092451
191,0.0,Sess01_script05_User002M_017.wav,0.0843899,0.11916722,0.19258784,0.07290342,0.37975737,0.08429235,0.06690193
192,0.0,Sess01_script05_User002M_018.wav,0.09632746,0.09021486,0.13007319,0.083881564,0.4224806,0.1249798,0.052042365
193,0.0,Sess01_script05_User002M_019.wav,0.08569476,0.09965268,0.24350448,0.07371717,0.3550216,0.076056734,0.06635251
194,0.0,Sess01_script05_User002M_020.wav,0.07478237,0.15171538,0.11632007,0.071394764,0.4527196,0.08429533,0.048772503
195,0.0,Sess01_script05_User002M_021.wav,0.056066796,0.05548562,0.152727,0.08079049,0.5376918,0.08043919,0.03679911
196,0.0,Sess01_script05_User002M_022.wav,0.119822614,0.10186457,0.14316663,0.098919086,0.31985563,0.16354957,0.052821927
197,0.0,Sess01_script05_User002M_026.wav,0.0832493,0.07870833,0.22911225,0.07840916,0.35571018,0.102782086,0.07202872
198,0.0,Sess01_script05_User002M_027.wav,0.09579101,0.09505945,0.1599791,0.07241576,0.37396207,0.12207372,0.08071886
199,0.0,Sess01_script05_User002M_028.wav,0.063339524,0.06561925,0.097014405,0.047915287,0.5517262,0.10504922,0.069336124
200,0.0,Sess01_script05_User002M_029.wav,0.09074527,0.108515225,0.22573647,0.08064077,0.31265107,0.112185605,0.06952568
201,0.0,Sess01_script05_User002M_030.wav,0.076904625,0.09672684,0.14219256,0.10754111,0.35851735,0.16732264,0.050794914
202,0.0,Sess01_script05_User002M_031.wav,0.057442777,0.07841739,0.13287996,0.07979577,0.56020164,0.059307665,0.03195481
203,0.0,Sess01_script05_User002M_032.wav,0.08857182,0.075631805,0.12359128,0.15270875,0.3820189,0.10583382,0.071643636
204,0.0,Sess01_script05_User002M_033.wav,0.06905831,0.066963725,0.10978372,0.07645007,0.5070727,0.12497234,0.045699168
205,0.0,Sess01_script05_User002M_037.wav,0.114698224,0.19997971,0.18587759,0.079080716,0.12088792,0.20250082,0.09697495
206,0.0,Sess01_script05_User002M_038.wav,0.05837839,0.073110074,0.11219598,0.08300003,0.5797351,0.056989457,0.03659095
207,0.0,Sess01_script05_User002M_039.wav,0.10023286,0.08836072,0.21289425,0.07782188,0.30657956,0.13523164,0.07887906
208,0.0,Sess01_script06_User001F_001.wav,0.068743326,0.08358183,0.12646425,0.05204192,0.46195054,0.14247599,0.06474217
209,0.0,Sess01_script06_User001F_002.wav,0.036503304,0.063066155,0.08746735,0.029067675,0.6836105,0.05196076,0.04832419
210,0.0,Sess01_script06_User001F_003.wav,0.106098,0.08925131,0.1686483,0.08693341,0.23224537,0.2304058,0.0864178
211,0.0,Sess01_script06_User001F_004.wav,0.06859648,0.116883785,0.13890809,0.045904286,0.44616136,0.09089768,0.09264839
212,0.0,Sess01_script06_User001F_005.wav,0.067380995,0.08688338,0.24060746,0.05387761,0.4162547,0.06897691,0.06601885
213,0.0,Sess01_script06_User001F_006.wav,0.06426077,0.07891083,0.14494102,0.05888078,0.4668643,0.13524581,0.050896462
